kernel;element_count;bit_count;block_count;thread_count;time_ms;throughput
no_shared2;6500;11;64;1024;0.03072;0.677083
no_shared2;6500;11;128;1024;0.030816;0.674974
no_shared2;6500;11;256;1024;0.04624;0.449827
no_shared2;6500;11;512;1024;0.081984;0.253708
no_shared2;6500;12;8;16;0.0584;0.356164
no_shared2;6500;12;16;16;0.04704;0.442177
no_shared2;6500;12;32;16;0.038912;0.534539
no_shared2;6500;12;64;16;0.038912;0.534539
no_shared2;6500;12;128;16;0.028672;0.725446
no_shared2;6500;12;256;16;0.028032;0.742009
no_shared2;6500;12;512;16;0.028864;0.720621
no_shared2;6500;12;8;32;0.040512;0.513428
no_shared2;6500;12;16;32;0.028672;0.725446
