kernel;element_count;bit_count;block_count;thread_count;time_ms;throughput
no_shared;1000;10;32;128;0.016416;0.162768
no_shared;1000;10;64;128;0.005728;0.46648
no_shared;1000;10;128;128;0.006528;0.409314
no_shared;1000;10;256;128;0.008192;0.326172
no_shared;1000;10;512;128;0.008032;0.332669
no_shared;1000;10;8;256;0.005376;0.497024
no_shared;1000;10;16;256;0.005408;0.494083
no_shared;1000;10;32;256;0.005088;0.525157
no_shared;1000;10;64;256;0.005568;0.479885
no_shared;1000;10;128;256;0.0056;0.477143
no_shared;1000;10;256;256;0.006272;0.42602
no_shared;1000;10;512;256;0.007232;0.369469
no_shared;1000;10;8;512;0.005504;0.485465
no_shared;1000;10;16;512;0.005536;0.482659
no_shared;1000;10;32;512;0.00544;0.491176
no_shared;1000;10;64;512;0.005312;0.503012
no_shared;1000;10;128;512;0.00576;0.463889
no_shared;1000;10;256;512;0.00592;0.451351
no_shared;1000;10;512;512;0.007808;0.342213
no_shared;1000;10;8;1024;0.005728;0.46648
no_shared;1000;10;16;1024;0.005472;0.488304
no_shared;1000;10;32;1024;0.005728;0.46648
no_shared;1000;10;64;1024;0.006464;0.413366
no_shared;1000;10;128;1024;0.005664;0.471751
no_shared;1000;10;256;1024;0.007488;0.356838
no_shared;1000;10;512;1024;0.011456;0.23324
no_shared;1000;11;8;16;0.015168;0.21097
no_shared;1000;11;16;16;0.010912;0.293255
no_shared;1000;11;32;16;0.008576;0.373134
no_shared;1000;11;64;16;0.007424;0.431034
no_shared;1000;11;128;16;0.007744;0.413223
no_shared;1000;11;256;16;0.008672;0.369004
no_shared;1000;11;512;16;0.0096;0.333333
no_shared;1000;11;8;32;0.00928;0.344828
no_shared;1000;11;16;32;0.008;0.4
no_shared;1000;11;32;32;0.005696;0.561798
no_shared;1000;11;64;32;0.006304;0.507614
no_shared;1000;11;128;32;0.00672;0.47619
no_shared;1000;11;256;32;0.010944;0.292398
no_shared;1000;11;512;32;0.012576;0.254453
no_shared;1000;11;8;64;0.00928;0.344828
no_shared;1000;11;16;64;0.006816;0.469484
no_shared;1000;11;32;64;0.017792;0.179856
no_shared;1000;11;64;64;0.019712;0.162338
no_shared;1000;11;128;64;0.006976;0.458716
no_shared;1000;11;256;64;0.0072;0.444444
no_shared;1000;11;512;64;0.010336;0.309598
