kernel;element_count;bit_count;block_count;thread_count;time_ms;throughput
no_shared;1000000;11;32;1024;0.047104;339.674
no_shared;1000000;11;64;1024;0.047136;339.443
no_shared;1000000;11;128;1024;0.047104;339.674
no_shared;1000000;11;256;1024;0.047392;337.61
no_shared;1000000;11;512;1024;0.047136;339.443
no_shared;1000000;12;8;16;3.08819;5.18102
no_shared;1000000;12;16;16;1.55802;10.2695
no_shared;1000000;12;32;16;0.794208;20.1459
no_shared;1000000;12;64;16;0.411712;38.8621
no_shared;1000000;12;128;16;0.223232;71.6743
no_shared;1000000;12;256;16;0.126464;126.518
no_shared;1000000;12;512;16;0.073728;217.014
no_shared;1000000;12;8;32;1.5543;10.294
no_shared;1000000;12;16;32;0.785312;20.3741
no_shared;1000000;12;32;32;0.40368;39.6354
no_shared;1000000;12;64;32;0.214496;74.5935
no_shared;1000000;12;128;32;0.120992;132.24
no_shared;1000000;12;256;32;0.0704;227.273
no_shared;1000000;12;512;32;0.05024;318.471
no_shared;1000000;12;8;64;0.794944;20.1272
no_shared;1000000;12;16;64;0.407552;39.2588
no_shared;1000000;12;32;64;0.216416;73.9317
no_shared;1000000;12;64;64;0.122016;131.13
no_shared;1000000;12;128;64;0.07168;223.214
no_shared;1000000;12;256;64;0.049536;322.997
no_shared;1000000;12;512;64;0.046816;341.764
no_shared;1000000;12;8;128;0.418976;38.1883
no_shared;1000000;12;16;128;0.223136;71.7052
no_shared;1000000;12;32;128;0.122848;130.242
no_shared;1000000;12;64;128;0.07168;223.214
